ORG,OBJECT,PROJECT,ACCOUNT,DESCRIPTION,YEAR,PER,JOURNAL,EFF DATE,SRC,T,REF1,PO/REF2,REF3,REFERENCE,AMOUNT
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,700243,,68845,6355,2.72
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,094",08/26/2015,API,1,700243,,68871,6355,43.95
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,094",08/26/2015,API,1,700243,,68871,6355,4.88
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,700243,,68871,6355,2.44
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,094",08/26/2015,API,1,700248,,68869,6355,25.20
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,094",08/26/2015,API,1,700248,,68869,6355,2.80
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,700248,,68869,6355,1.40
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,094",08/26/2015,API,1,700376,,68847,6355,48.60
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,094",08/26/2015,API,1,700376,,68847,6355,5.40
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,700376,,68847,6355,2.70
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,094",08/26/2015,API,1,700376,,68867,6355,58.62
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,094",08/26/2015,API,1,700376,,68867,6355,6.51
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,700376,,68867,6355,3.26
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,094",08/26/2015,API,1,700779,,68863,6355,69.34
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,094",08/26/2015,API,1,700779,,68863,6355,7.70
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,700779,,68863,6355,3.85
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,094",08/26/2015,API,1,075192,,68873,6355,24.30
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,094",08/26/2015,API,1,075192,,68873,6355,2.70
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,094",08/26/2015,API,1,075192,,68873,6355,1.35
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2015,8,"1,094",08/26/2015,API,1,130872,,68850,6355,10.04
44330,53315,00000,1100-40-44-443-4430-0000-00000-00000-53315-00000,ST SN PLOW BUILD SUP,2015,8,"1,094",08/26/2015,API,1,130872,,68857,6355,1.60
44332,53315,00000,1100-40-44-443-4432-0000-00000-00000-53315-00000,ST SN CROS BUILD SUP,2015,8,"1,094",08/26/2015,API,1,130872,,68857,6355,0.18
44333,53315,00000,1100-40-44-443-4433-0000-00000-00000-53315-00000,ST SN BARR BUILD SUP,2015,8,"1,094",08/26/2015,API,1,130872,,68857,6355,0.09
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,602353,,67348,6234,23.10
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,602353,,67348,6234,150.15
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,602353,,67348,6234,11.55
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,602353,,67348,6234,23.10
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,602353,,67348,6234,23.10
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67383,6234,8.76
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67383,6234,0.97
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67383,6234,0.49
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67384,6234,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67384,6234,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67384,6234,0.73
44330,54220,00000,1100-40-44-443-4430-0000-00000-00000-54220-00000,ST SN PLOW PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67387,6234,13.14
44332,54220,00000,1100-40-44-443-4432-0000-00000-00000-54220-00000,ST SN CROS PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67387,6234,1.46
44333,54220,00000,1100-40-44-443-4433-0000-00000-00000-54220-00000,ST SN BARR PEST CNTRL,2015,8,"1,030",08/26/2015,API,1,611393,,67387,6234,0.73
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2015,8,"1,030",08/26/2015,API,1,612001,,67394,6234,8.09
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2015,8,"1,030",08/26/2015,API,1,612001,,67394,6234,0.90
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2015,8,"1,030",08/26/2015,API,1,612001,,67394,6234,0.45
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2015,8,"1,030",08/26/2015,API,1,700172,,67423,6234,42.44
44301,54810,00000,1100-40-44-443-4401-0000-00000-00000-54810-00000,SW ADM OTHR EXP,2015,8,"1,030",08/26/2015,API,1,700172,,67424,6234,42.44
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,701023,,67365,6234,2.32
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,701023,,67365,6234,15.08
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,701023,,67365,6234,1.16
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,701023,,67365,6234,2.32
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,8,"1,030",08/26/2015,API,1,701023,,67365,6234,2.32
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,8,"1,027",08/30/2015,API,1,065037,,67116,6215,326.90
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,8,"1,027",08/30/2015,API,1,065037,,67122,6215,2.91
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66775,6188,1.20
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66775,6188,7.80
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66775,6188,0.60
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66775,6188,1.20
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66775,6188,1.20
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66792,6188,0.34
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66792,6188,2.21
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66792,6188,0.17
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66792,6188,0.34
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,075192,,66792,6188,0.34
44330,53230,00000,1100-40-44-443-4430-0000-00000-00000-53230-00000,ST SN PLOW MEDCAL SUP,2015,8,"1,012",08/26/2015,API,1,612687,,66774,6188,3.81
44332,53230,00000,1100-40-44-443-4432-0000-00000-00000-53230-00000,ST SN CROS MEDCAL SUP,2015,8,"1,012",08/26/2015,API,1,612687,,66774,6188,0.42
44333,53230,00000,1100-40-44-443-4433-0000-00000-00000-53230-00000,ST SN BARR MEDCAL SUP,2015,8,"1,012",08/26/2015,API,1,612687,,66774,6188,0.21
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,012",08/26/2015,API,1,615965,,66773,6188,27.82
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,012",08/26/2015,API,1,615965,,66773,6188,3.09
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,012",08/26/2015,API,1,615965,,66773,6188,1.55
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,"1,012",08/26/2015,API,1,700185,,66760,6188,3.49
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,"1,012",08/26/2015,API,1,700185,,66760,6188,0.39
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,"1,012",08/26/2015,API,1,700185,,66760,6188,0.19
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,700515,,66772,6188,3.54
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,700515,,66772,6188,23.01
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,700515,,66772,6188,1.77
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,700515,,66772,6188,3.54
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,8,"1,012",08/26/2015,API,1,700515,,66772,6188,3.54
44301,53235,00000,1100-40-44-443-4401-0000-00000-00000-53235-00000,SW ADM SAFETY SUP,2015,8,991,08/26/2015,API,1,602353,,66369,6146,0.86
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2015,8,991,08/26/2015,API,1,602353,,66369,6146,5.62
44331,53235,00000,1100-40-44-443-4431-0000-00000-00000-53235-00000,ST SN REMV SAFETY SUP,2015,8,991,08/26/2015,API,1,602353,,66369,6146,0.43
44332,53235,00000,1100-40-44-443-4432-0000-00000-00000-53235-00000,ST SN CROS SAFETY SUP,2015,8,991,08/26/2015,API,1,602353,,66369,6146,0.86
44333,53235,00000,1100-40-44-443-4433-0000-00000-00000-53235-00000,ST SN BARR SAFETY SUP,2015,8,991,08/26/2015,API,1,602353,,66369,6146,0.86
44330,53230,00000,1100-40-44-443-4430-0000-00000-00000-53230-00000,ST SN PLOW MEDCAL SUP,2015,8,991,08/26/2015,API,1,612687,,66374,6146,7.60
44332,53230,00000,1100-40-44-443-4432-0000-00000-00000-53230-00000,ST SN CROS MEDCAL SUP,2015,8,991,08/26/2015,API,1,612687,,66374,6146,0.84
44333,53230,00000,1100-40-44-443-4433-0000-00000-00000-53230-00000,ST SN BARR MEDCAL SUP,2015,8,991,08/26/2015,API,1,612687,,66374,6146,0.42
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,991,08/26/2015,API,1,615965,,66373,6146,15.68
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,991,08/26/2015,API,1,615965,,66373,6146,1.74
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,991,08/26/2015,API,1,615965,,66373,6146,0.87
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66370,6146,4.21
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66370,6146,0.47
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66370,6146,0.23
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66371,6146,0.57
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66371,6146,0.06
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66371,6146,0.03
44301,53110,00000,1100-40-44-443-4401-0000-00000-00000-53110-00000,SW ADM OFFICE SUP,2015,8,991,08/26/2015,API,1,700108,,66372,6146,24.92
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66375,6146,1.80
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66375,6146,0.20
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,8,991,08/26/2015,API,1,700108,,66375,6146,0.10
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2015,8,937,08/30/2015,API,1,700425,,65646,6098,17.08
44301,54120,00000,1100-40-44-443-4401-0000-00000-00000-54120-00000,SW ADM TELEPHONE,2015,8,672,08/30/2015,API,1,614885,,62392,5930,0.43
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,"13,765.00"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,8.86
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,425.52
44301,52413,00000,1100-40-44-443-4401-0000-00000-00000-52413-00000,SW ADM WAGE INS B,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,138.63
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,965.92
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,"1,073.11"
44301,54121,00000,1100-40-44-443-4401-0000-00000-00000-54121-00000,SW ADM CELL PHONE,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,5.00
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,"14,668.42"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,85.51
44330,51210,00000,1100-40-44-443-4430-0000-00000-00000-51210-00000,ST SN PLOW HRLY WAGES,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,61.50
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,"1,501.65"
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,74.72
44330,52413,00000,1100-40-44-443-4430-0000-00000-00000-52413-00000,ST SN PLOW WAGE INS B,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,133.65
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,"1,105.49"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,"1,229.27"
44330,53235,00000,1100-40-44-443-4430-0000-00000-00000-53235-00000,ST SN PLOW SAFETY SUP,2015,8,509,08/21/2015,PRJ,1,1517,11517,11517,PR1517,80.50
44301,51110,00000,1100-40-44-443-4401-0000-00000-00000-51110-00000,SW ADM PERM WAGES,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"13,837.31"
44301,51120,00000,1100-40-44-443-4401-0000-00000-00000-51120-00000,SW ADM PRMIUM PAY,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,7.61
44301,51310,00000,1100-40-44-443-4401-0000-00000-00000-51310-00000,SW ADM OVRTM PERM,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,26.96
44301,52410,00000,1100-40-44-443-4401-0000-00000-00000-52410-00000,SW ADM HLTH INS B,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"5,877.86"
44301,52510,00000,1100-40-44-443-4401-0000-00000-00000-52510-00000,SW ADM WI RET SY,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,943.30
44301,52610,00000,1100-40-44-443-4401-0000-00000-00000-52610-00000,SW ADM FICA MEDIC,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"1,054.30"
44330,51110,00000,1100-40-44-443-4430-0000-00000-00000-51110-00000,ST SN PLOW PERM WAGES,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"15,063.71"
44330,51120,00000,1100-40-44-443-4430-0000-00000-00000-51120-00000,ST SN PLOW PRMIUM PAY,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,41.35
44330,51310,00000,1100-40-44-443-4430-0000-00000-00000-51310-00000,ST SN PLOW OVRTM PERM,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,165.09
44330,52410,00000,1100-40-44-443-4430-0000-00000-00000-52410-00000,ST SN PLOW HLTH INS B,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"9,637.26"
44330,52510,00000,1100-40-44-443-4430-0000-00000-00000-52510-00000,ST SN PLOW WI RET SY,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"1,049.16"
44330,52610,00000,1100-40-44-443-4430-0000-00000-00000-52610-00000,ST SN PLOW FICA MEDIC,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,"1,170.18"
44330,52714,00000,1100-40-44-443-4430-0000-00000-00000-52714-00000,ST SN PLOW LIC CERT,2015,8,114,08/07/2015,PRJ,1,1516,11516,11516,PR1516,-204.00
44301,57140,00000,1100-40-44-443-4401-0000-00000-00000-57140-00000,SW ADM ID CHRG EN,2015,8,24,08/01/2015,GEN,1,,,,MAINT CHAR,"1,059.17"
44330,57141,00000,1100-40-44-443-4430-0000-00000-00000-57141-00000,ST SN PLOW ID CHRG FS,2015,7,"2,963",07/31/2015,GNI,1,,,,FS CHRGS,"25,495.26"
44330,53210,00000,1100-40-44-443-4430-0000-00000-00000-53210-00000,ST SN PLOW WRK SUP,2015,7,"2,811",07/26/2015,API,1,049296,,69138,6404,3.60
44332,53210,00000,1100-40-44-443-4432-0000-00000-00000-53210-00000,ST SN CROS WRK SUP,2015,7,"2,811",07/26/2015,API,1,049296,,69138,6404,0.40
44333,53210,00000,1100-40-44-443-4433-0000-00000-00000-53210-00000,ST SN BARR WRK SUP,2015,7,"2,811",07/26/2015,API,1,049296,,69138,6404,0.20
44301,54520,00000,1100-40-44-443-4401-0000-00000-00000-54520-00000,SW ADM CNFRN TRAN,2015,7,"2,811",07/26/2015,API,1,613024,,69151,6404,0.04
44330,54520,00000,1100-40-44-443-4430-0000-00000-00000-54520-00000,ST SN PLOW CNFRN TRAN,2015,7,"2,811",07/26/2015,API,1,613024,,69151,6404,0.26
44331,54520,00000,1100-40-44-443-4431-0000-00000-00000-54520-00000,ST SN REMV CNFRN TRAN,2015,7,"2,811",07/26/2015,API,1,613024,,69151,6404,0.02
44332,54520,00000,1100-40-44-443-4432-0000-00000-00000-54520-00000,ST SN CROS CNFRN TRAN,2015,7,"2,811",07/26/2015,API,1,613024,,69151,6404,0.04
44333,54520,00000,1100-40-44-443-4433-0000-00000-00000-54520-00000,ST SN BARR CNFRN TRAN,2015,7,"2,811",07/26/2015,API,1,613024,,69151,6404,0.04
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700140,,69136,6404,1.12
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700140,,69136,6404,7.28
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700140,,69136,6404,0.56
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700140,,69136,6404,1.12
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700140,,69136,6404,1.12
44301,53245,00000,1100-40-44-443-4401-0000-00000-00000-53245-00000,SW ADM UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700190,,69135,6404,0.67
44330,53245,00000,1100-40-44-443-4430-0000-00000-00000-53245-00000,ST SN PLOW UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700190,,69135,6404,4.36
44331,53245,00000,1100-40-44-443-4431-0000-00000-00000-53245-00000,ST SN REMV UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700190,,69135,6404,0.34
44332,53245,00000,1100-40-44-443-4432-0000-00000-00000-53245-00000,ST SN CROS UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700190,,69135,6404,0.67
44333,53245,00000,1100-40-44-443-4433-0000-00000-00000-53245-00000,ST SN BARR UNIFRM SUP,2015,7,"2,811",07/26/2015,API,1,700190,,69135,6404,0.67
44301,54115,00000,1100-40-44-443-4401-0000-00000-00000-54115-00000,SW ADM STORMWATER,2015,7,"2,713",07/30/2015,API,1,065037,,65603,6085,72.78
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,7,"2,713",07/30/2015,API,1,065037,,65614,6085,9.56
44301,54113,00000,1100-40-44-443-4401-0000-00000-00000-54113-00000,SW ADM WATER,2015,7,"2,713",07/30/2015,API,1,065037,,65620,6085,7.00
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,602158,,62954,6019,20.80
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,602158,,62954,6019,2.31
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,602158,,62954,6019,1.16
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,602158,,62955,6019,3.47
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,602158,,62955,6019,0.39
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,602158,,62955,6019,0.19
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2015,7,"2,518",07/26/2015,API,1,602158,,63005,6019,175.77
44330,54210,00000,1100-40-44-443-4430-0000-00000-00000-54210-00000,ST SN PLOW BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,608043,,62952,6019,8.10
44332,54210,00000,1100-40-44-443-4432-0000-00000-00000-54210-00000,ST SN CROS BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,608043,,62952,6019,0.90
44333,54210,00000,1100-40-44-443-4433-0000-00000-00000-54210-00000,ST SN BARR BUILD IMPR,2015,7,"2,518",07/26/2015,API,1,608043,,62952,6019,0.45
44334,53210,00000,1100-40-44-443-4434-0000-00000-00000-53210-00000,ST SN MISC WRK SUP,2015,7,"2,518",07/26/2015,API,1,608043,,62976,6019,41.41
